idx,Word,Lemma,embedding_source,embedding_lookup,vector_norm_raw
4997,armchairs,armchair,Word,armchairs,3.290137216310928
5007,armies,army,Word,armies,3.466637454957663
5011,arming,arm,Lemma,arm,2.7870628897959535
5037,arms,arm,Word,arms,2.9900515360051694
5039,army,army,Word,army,2.8346333438216234
5046,aroma,aroma,Word,aroma,3.5892109186121144
5047,aromas,aroma,Word,aromas,3.9489815619491555
5059,arouse,arouse,Word,arouse,3.3504379505040434
5060,aroused,arouse,Word,aroused,3.042209565801461
5062,arouses,arouse,Word,arouses,3.675151886455815
5063,arousing,arouse,Word,arousing,3.2277990591187526
5078,arrange,arrange,Word,arrange,2.9466721843447727
5079,arranged,arrange,Word,arranged,2.6681894278957734
5080,arrangement,arrangement,Word,arrangement,2.6966284763583466
5081,arrangements,arrangement,Word,arrangements,2.959597489700599
5084,arranges,arrange,Word,arranges,3.4518153362715323
5085,arranging,arrange,Word,arranging,2.7172245672576265
5090,array,array,Word,array,2.839376074735052
5092,arrayed,array,Lemma,array,2.839376074735052
5093,arraying,array,Lemma,array,2.839376074735052
5094,arrays,array,Lemma,array,2.839376074735052
5098,arrest,arrest,Word,arrest,3.0839790013288266
5099,arrested,arrest,Word,arrested,3.406769913182241
5103,arresting,arrest,Word,arresting,2.7893828721159815
5107,arrests,arrest,Word,arrests,3.5938075666740947
5111,arrival,arrival,Word,arrival,2.8473164100390895
5112,arrivals,arrival,Word,arrivals,3.2880360915737037
5113,arrive,arrive,Word,arrive,2.762907994123461
5114,arrived,arrive,Word,arrived,2.632170104751917
5116,arrives,arrive,Word,arrives,3.0718368941507075
5117,arriving,arrive,Word,arriving,2.568370412370165
5120,arrogance,arrogance,Word,arrogance,3.121107813000281
5128,arrow,arrow,Word,arrow,3.238077015925779
5129,arrowed,arrow,Word,arrowed,4.029206797858984
5134,arrows,arrow,Word,arrows,3.32778111714084
5139,arsenal,arsenal,Word,arsenal,3.0061148381395384
5140,arsenals,arsenal,Lemma,arsenal,3.0061148381395384
5142,arsenic,arsenic,Word,arsenic,3.7616235469050627
5155,art,art,Word,art,2.593335202269903
5166,arteries,artery,Word,arteries,4.123061144125145
5184,arthritis,arthritis,Word,arthritis,3.5214814386255147
5193,article,article,Word,article,3.1473864025711404
5194,articled,article,Lemma,article,3.1473864025711404
5195,articles,article,Word,articles,3.1878223262689014
5196,articling,article,Lemma,article,3.1473864025711404
5199,articulate,articulate,Word,articulate,2.9670455440827754
5200,articulated,articulate,Word,articulated,2.7472013745781423
5203,articulates,articulate,Lemma,articulate,2.9670455440827754
5204,articulating,articulate,Lemma,articulate,2.9670455440827754
5205,articulation,articulation,Word,articulation,3.0110874500732905
5206,articulations,articulation,Word,articulations,3.1441941615309483
5217,artificial,artificial,Word,artificial,2.906214921658073
5222,artillery,artillery,Word,artillery,3.968883639035671
5227,artisans,artisan,Word,artisans,3.5025470731716446
5229,artist,artist,Word,artist,3.0639371597288387
5233,artistic,artistic,Word,artistic,3.0554017534510693
5236,artists,artist,Word,artists,3.1323323307680893
5241,arts,art,Word,arts,3.0530996655364753
5266,asbestos,asbestos,Word,asbestos,3.9895982703758843
5273,ascended,ascend,Word,ascended,3.329462388899873
5327,ashes,ash,Word,ashes,3.5961607851126316
5358,ask,ask,Word,ask,2.3039651866396764
5360,asked,ask,Word,asked,2.453558707656351
5364,asking,ask,Word,asking,2.3983774246546363
5367,asks,ask,Word,asks,2.9349731364015463
5370,asleep,asleep,Word,asleep,3.64490212967248
5380,aspects,aspect,Word,aspects,2.6321596214002074
5398,asphalt,asphalt,Word,asphalt,3.3736735817162335
5399,asphalted,asphalt,Lemma,asphalt,3.3736735817162335
5401,asphalting,asphalt,Lemma,asphalt,3.3736735817162335
5402,asphalts,asphalt,Lemma,asphalt,3.3736735817162335
5429,aspirin,aspirin,Word,aspirin,3.963491573789179
5431,aspirins,aspirin,Lemma,aspirin,3.963491573789179
5450,assassinated,assassinate,Word,assassinated,3.826208746588582
5457,assault,assault,Word,assault,3.043752917005149
5458,assaulted,assault,Word,assaulted,3.3895012430820497
5460,assaulting,assault,Word,assaulting,3.645552895672653
5462,assaults,assault,Word,assaults,3.227939381486047
5486,assented,assent,Word,assented,3.191446384051755
5491,assert,assert,Word,assert,2.712814006814556
5492,asserted,assert,Word,asserted,2.364763645331705
5494,asserting,assert,Word,asserting,2.2604978975501653
5495,assertion,assertion,Word,assertion,2.748563834071883
5496,assertions,assertion,Word,assertions,2.912203669786363
5497,assertive,assertive,Word,assertive,3.090524853944102
5501,asserts,assert,Word,asserts,2.543713414206263
5504,assess,assess,Word,assess,2.9211644629110847
5506,assessed,assess,Word,assessed,3.1179982873498853
5507,assesses,assess,Lemma,assess,2.9211644629110847
5508,assessing,assess,Word,assessing,2.8234035386658567
5509,assessment,assessment,Word,assessment,2.7730722888037524
5510,assessments,assessment,Word,assessments,2.9916926468813667
5516,assets,asset,Word,assets,2.957530846339769
5532,assign,assign,Word,assign,2.9217923648625064
5536,assigned,assign,Word,assigned,2.7244251137302244
5539,assigning,assign,Word,assigning,2.8544669748389366
5540,assignment,assignment,Word,assignment,2.8172016458609352
5541,assignments,assignment,Word,assignments,2.980788585359657
5543,assigns,assign,Word,assigns,3.298114419152784
5555,assist,assist,Word,assist,2.731235738708669
5557,assistant,assistant,Word,assistant,2.888659230078064
5558,assistants,assistant,Word,assistants,2.9458211015320006
5560,assisted,assist,Word,assisted,2.763568562555815
5562,assisting,assist,Word,assisting,2.6329464113355217
5565,assists,assist,Word,assists,3.7800541378727104
5602,assume,assume,Word,assume,2.58014316247038
5603,assumed,assume,Word,assumed,2.5161925964806806
5606,assumes,assume,Word,assumes,3.1059609909401837
5607,assuming,assume,Word,assuming,2.2191960396658907
5609,assumption,assumption,Word,assumption,2.725017231989759
5610,assumptions,assumption,Word,assumptions,4.058485590841375
5646,asthma,asthma,Word,asthma,3.632124846708665
5655,astonished,astonish,Word,astonished,2.7932302138627687
5660,astonishment,astonishment,Word,astonishment,3.102127721887959
5703,astronomical,astronomical,Word,astronomical,2.9183622962593425
5705,astronomy,astronomy,Word,astronomy,3.6805558968048624
5720,asylum,asylum,Word,asylum,4.311252088714722
5721,asylums,asylum,Lemma,asylum,4.311252088714722
5745,ate,eat,Word,ate,3.1686747931159265
5775,athlete,athlete,Word,athlete,3.306019074521022
5777,athletes,athlete,Word,athletes,3.1331574022993007
5778,athletic,athletic,Word,athletic,3.29180473877087
5781,athletics,athletics,Word,athletics,3.411601964730294
5796,atlases,atlas,Lemma,atlas,3.537444930980174
5800,atmosphere,atmosphere,Word,atmosphere,3.289634557295386
5801,atmospheres,atmosphere,Word,atmospheres,3.552582986471574
5807,atom,atom,Word,atom,3.9358814316397956
5808,atomic,atomic,Word,atomic,3.944310103220086
5811,atomics,atomic,Lemma,atomic,3.944310103220086
5823,atoms,atom,Word,atoms,4.713245668132648
5864,attach,attach,Word,attach,2.871621817317034
5867,attached,attach,Word,attached,2.581545479675486
5868,attaches,attach,Word,attaches,3.3785112839747007
5869,attaching,attach,Word,attaching,2.903015872689567
5870,attachment,attachment,Word,attachment,2.73864505745006
5871,attachments,attachment,Word,attachments,3.3540452796683415
5872,attack,attack,Word,attack,2.842171640139369
5874,attacked,attack,Word,attacked,2.878264630454436
5878,attacking,attack,Word,attacking,2.8830226567747776
5879,attacks,attack,Word,attacks,3.128228557313169
5881,attain,attain,Word,attain,2.7663225296140204
5886,attained,attain,Word,attained,2.7235763448103114
5887,attaining,attain,Word,attaining,2.81929370923624
5890,attains,attain,Word,attains,3.366827522483219
5894,attempt,attempt,Word,attempt,2.487580939955498
5896,attempted,attempt,Word,attempted,2.635018767565095
5898,attempting,attempt,Word,attempting,2.6469584208355426
5899,attempts,attempt,Word,attempts,2.8352377884583215
5900,attend,attend,Word,attend,2.9562275894146732
5901,attendance,attendance,Word,attendance,3.065104027747513
5902,attendances,attendance,Lemma,attendance,3.065104027747513
5903,attendant,attendant,Word,attendant,2.8079470123796186
5904,attendants,attendant,Word,attendants,2.941445116967698
5905,attended,attend,Word,attended,2.9912661142308927
5908,attending,attend,Word,attending,2.735026424786975
5909,attends,attend,Word,attends,3.403522131048032
5910,attention,attention,Word,attention,3.118361706629608
5912,attentions,attention,Word,attentions,3.374649659888
5913,attentive,attentive,Word,attentive,2.991017999035141
5935,attire,attire,Word,attire,3.3759680077318284
5936,attired,attire,Word,attired,3.666903426353503
5937,attires,attire,Lemma,attire,3.3759680077318284
5938,attiring,attire,Lemma,attire,3.3759680077318284
5940,attitude,attitude,Word,attitude,2.901102979850882
5941,attitudes,attitude,Word,attitudes,3.1400483437532922
5953,attorney,attorney,Word,attorney,3.4216429175851317
5955,attorneys,attorney,Word,attorneys,3.277589405063839
5958,attract,attract,Word,attract,2.992343970497404
5961,attracted,attract,Word,attracted,2.8538508255416475
5963,attracting,attract,Word,attracting,2.9218495293707276
5964,attraction,attraction,Word,attraction,2.755682422804611
5965,attractions,attraction,Word,attractions,3.190986224504304
5966,attractive,attractive,Word,attractive,2.806039163610492
5970,attracts,attract,Word,attracts,3.4377039294217817
6005,auction,auction,Word,auction,3.505233606491789
6006,auctioned,auction,Lemma,auction,3.505233606491789
6010,auctioning,auction,Lemma,auction,3.505233606491789
6011,auctions,auction,Lemma,auction,3.505233606491789
6018,audible,audible,Word,audible,3.308867712554728
6021,audience,audience,Word,audience,2.8517781490295553
6022,audiences,audience,Word,audiences,3.206830521924992
6036,audit,audit,Word,audit,3.237789678151315
6037,audited,audit,Word,audited,3.57355927066906
6044,auditoria,auditorium,Lemma,auditorium,3.2463244909616003
6046,auditorium,auditorium,Word,auditorium,3.2463244909616003
6047,auditoriums,auditorium,Lemma,auditorium,3.2463244909616003
6050,audits,audit,Word,audits,3.4087330299294574
6100,aunts,aunt,Word,aunts,2.98343618017619
6179,authentic,authentic,Word,authentic,2.797682311133518
6189,author,author,Word,author,3.0343857722948373
6200,authorities,authority,Word,authorities,2.553144638726259
6201,authority,authority,Word,authority,2.5811751481971057
6211,authors,author,Word,authors,3.036541457186361
6291,automatic,automatic,Word,automatic,3.0478374996239594
6294,automatics,automatic,Lemma,automatic,3.0478374996239594
6342,autumn,autumn,Word,autumn,2.604035451696836
6345,autumns,autumn,Lemma,autumn,2.604035451696836
6348,auxiliaries,auxiliary,Word,auxiliaries,3.240414523541391
6349,auxiliary,auxiliary,Word,auxiliary,2.7534922690570602
6390,avenues,avenue,Word,avenues,3.4744050297540956
6392,average,average,Word,average,2.8104882891601926
6393,averaged,average,Word,averaged,3.855653385091142
6395,averages,average,Word,averages,3.3691162291436436
6396,averaging,average,Word,averaging,3.7633010102701148
6405,aversion,aversion,Word,aversion,2.9550470276750964
6406,aversions,aversion,Lemma,aversion,2.9550470276750964
6445,avoid,avoid,Word,avoid,2.7200770525796045
6448,avoidance,avoidance,Word,avoidance,3.0182333459316704
6450,avoided,avoid,Word,avoided,2.7790940541571807
6452,avoiding,avoid,Word,avoiding,2.610955062838114
6453,avoids,avoid,Word,avoids,3.307535721987908
6489,award,award,Word,award,2.81310795846377
6491,awarded,award,Word,awarded,2.993410194329802
6494,awarding,award,Word,awarding,2.8957891717440116
6495,awards,award,Word,awards,3.0594816469816037
6496,aware,aware,Word,aware,2.493234662605609
6511,awful,awful,Word,awful,2.609773277308582
6517,awkward,awkward,Word,awkward,2.8080781189747808
6532,axes,axis,Word,axes,3.1795533398512923
6601,babe,babe,Word,babe,3.290894344139378
6603,babes,babe,Word,babes,3.3637441531185153
6604,babied,baby,Lemma,baby,2.917927618836361
6605,babies,baby,Word,babies,3.2058891143022246
6615,baby,baby,Word,baby,2.917927618836361
6620,babying,baby,Lemma,baby,2.917927618836361
6650,bachelor,bachelor,Word,bachelor,3.9123555415543696
6655,bachelors,bachelor,Word,bachelors,3.3983647901288543
6663,back,back,Word,back,1.95862820723798
6684,backbone,backbone,Word,backbone,2.8789161535510353
6687,backbones,backbone,Lemma,backbone,2.8789161535510353
6710,backed,back,Word,backed,2.368217843114029
6722,background,background,Word,background,2.6916538753441124
6724,backgrounds,background,Word,backgrounds,3.1732815251667756
6734,backing,back,Word,backing,2.490001719594693
6755,backs,back,Word,backs,2.7511786987132023
6807,backward,backward,Word,backward,2.9751800870289946
6811,backwards,backwards,Word,backwards,2.907308555085828
6824,bacon,bacon,Word,bacon,3.088826979044129
6825,bacteria,bacterium,Word,bacteria,3.9043388531346284
6840,bad,bad,Word,bad,2.518275427983491
6846,bade,bid,Word,bade,3.34823126621118
6847,badge,badge,Word,badge,3.36801432214632
6850,badgering,badger,Word,badgering,3.0789930729908876
6852,badges,badge,Word,badges,3.4447354473701135
6857,badly,badly,Word,badly,2.645635390626608
6863,bads,bad,Lemma,bad,2.518275427983491
6868,baffled,baffle,Word,baffled,2.9989807853155623
6875,bag,bag,Word,bag,2.985581895845789
6882,baggage,baggage,Word,baggage,3.5770213369789925
6883,bagged,bag,Word,bagged,3.0655529683062985
6890,bagging,bag,Lemma,bag,2.985581895845789
6891,baggy,baggy,Word,baggy,3.421817490250398
6901,bags,bag,Word,bags,3.033097089372648
6917,bail,bail,Word,bail,4.38075605254955
6918,bailed,bail,Lemma,bail,4.38075605254955
6928,bailing,bail,Word,bailing,3.4814665195725776
6936,bails,bail,Lemma,bail,4.38075605254955
6942,bait,bait,Word,bait,3.270041130222376
6943,baited,bait,Word,baited,3.391063694315802
6946,baits,bait,Lemma,bait,3.270041130222376
6948,bake,bake,Word,bake,3.64977757516121
6956,bakes,bake,Word,bakes,3.7136549129911445
6972,balance,balance,Word,balance,2.8049397569980465
6976,balances,balance,Word,balances,3.1552045598178737
6977,balancing,balance,Word,balancing,2.665907659467529
6982,balconied,balcony,Lemma,balcony,3.4490296921492503
6983,balconies,balcony,Word,balconies,3.659249386629185
6984,balcony,balcony,Word,balcony,3.4490296921492503
6985,bald,bald,Word,bald,3.2335561709887957
7009,bales,bale,Word,bales,3.825677454858556
7025,ball,ball,Word,ball,3.3037678296997313
7033,ballads,ballad,Word,ballads,3.874522722285883
7042,balled,ball,Word,balled,3.319830944072774
7046,ballet,ballet,Word,ballet,3.26475800383301
7050,ballets,ballet,Word,ballets,3.905867888985271
7062,balloon,balloon,Word,balloon,3.4632123398357377
7063,ballooned,balloon,Lemma,balloon,3.4632123398357377
7068,balloons,balloon,Word,balloons,3.595677239130206
7069,ballot,ballot,Word,ballot,3.7860269727586178
7070,balloted,ballot,Lemma,ballot,3.7860269727586178
7073,ballots,ballot,Word,ballots,4.255881779545599
7083,balls,ball,Word,balls,3.3058013091480714
7131,ban,ban,Word,ban,3.5714790227914874
7136,banana,banana,Word,banana,3.0391603903815603
7137,bananas,banana,Word,bananas,2.9743544342718566
7142,band,band,Word,band,2.688584084804108
7143,bandage,bandage,Word,bandage,3.978048005174188
7144,bandaged,bandage,Word,bandaged,3.816837256355652
7146,bandages,bandage,Word,bandages,3.723480699041206
7147,bandaging,bandage,Word,bandaging,3.773116343872676
7156,banded,band,Word,banded,3.0698794007440324
7168,bandits,bandit,Word,bandits,3.2490305056057074
7178,bands,band,Word,bands,3.0962252421494414
7193,bang,bang,Word,bang,2.9060297470676324
7194,banged,bang,Word,banged,3.1456182439832268
7197,banging,bang,Word,banging,3.1003337463253975
7205,bangs,bang,Word,bangs,3.212858631203808
7211,banished,banish,Word,banished,3.1769512290292266
7221,bank,bank,Word,bank,2.564907394976249
7228,banked,bank,Word,banked,2.8586466380877287
7229,banker,banker,Word,banker,2.997630818072471
7230,bankers,banker,Word,bankers,3.035337337926376
7232,banking,banking,Word,banking,2.902447453703949
7237,bankrupt,bankrupt,Word,bankrupt,3.1809521922487654
7240,bankrupted,bankrupt,Lemma,bankrupt,3.1809521922487654
7241,bankrupting,bankrupt,Lemma,bankrupt,3.1809521922487654
7242,bankrupts,bankrupt,Lemma,bankrupt,3.1809521922487654
7243,banks,bank,Word,banks,2.9836979265728742
7246,banned,ban,Word,banned,3.465614860561497
7250,banners,banner,Word,banners,3.491584587111401
7251,banning,ban,Word,banning,3.410449804029443
